site,slug,genre,title,priority,status,hand_rewritten,affiliate,forbidden_count,forbidden_sample,slug_leak
mentalhealth-master,mental-prep-exam-day,直前・当日,メンタルヘルス・マネジメント検定II種の試験当日のメンタル対策,A,needs_rewrite,no,no,1,演習→用語解説→1週間後の解き直し,
mentalhealth-master,exam-day-troubleshooting,直前・当日,メンタルヘルス・マネジメント検定II種の試験当日のトラブル対応,A,needs_rewrite,no,no,1,演習→用語解説→1週間後の解き直し,
mentalhealth-master,after-pass-procedure,注意点・更新,メンタルヘルス・マネジメント検定II種の合格後の手続き,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,pass-announcement-guide,注意点・更新,メンタルヘルス・マネジメント検定II種の合格発表の確認方法,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,registration-after-pass,注意点・更新,メンタルヘルス・マネジメント検定II種の合格後の登録・免許,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,career-after-qualification,注意点・更新,メンタルヘルス・マネジメント検定II種の合格後のキャリア,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,fail-retry-plan,注意点・更新,メンタルヘルス・マネジメント検定II種の不合格からの再受験計画,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,retake-strategy,注意点・更新,メンタルヘルス・マネジメント検定II種の再受験の戦略,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,retake-schedule-adjustment,注意点・更新,メンタルヘルス・マネジメント検定II種の再受験の日程調整,A,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,score-gap-analysis,注意点・更新,メンタルヘルス・マネジメント検定II種の得点差の分析と対策,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,exam-changes,注意点・更新,メンタルヘルス・マネジメント検定II種の試験制度の変更点,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,legal-revision-impact,注意点・更新,メンタルヘルス・マネジメント検定II種の法改正の学習への影響,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,syllabus-update-tracker,注意点・更新,メンタルヘルス・マネジメント検定II種のシラバス・出題範囲の更新,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,official-info-update-habits,注意点・更新,メンタルヘルス・マネジメント検定II種の公式情報の更新確認習慣,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,common-misconceptions,注意点・更新,メンタルヘルス・マネジメント検定II種のよくある誤解,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,pass-only-past-questions-myth,注意点・更新,メンタルヘルス・マネジメント検定II種の過去問だけで合格できる誤解,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,study-hours-myth,注意点・更新,メンタルヘルス・マネジメント検定II種の勉強時間の神話,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,eligibility-myths,注意点・更新,メンタルヘルス・マネジメント検定II種の受験資格の誤解,A,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,difficulty-myths,注意点・更新,メンタルヘルス・マネジメント検定II種の難易度の誤解,C,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-law-basics,分野別対策,メンタルヘルス・マネジメント検定II種の基礎・役割の基礎の押さえ方,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-law-frequent-topics,分野別対策,メンタルヘルス・マネジメント検定II種の基礎・役割の頻出論点,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-law-calculation,分野別対策,メンタルヘルス・マネジメント検定II種の基礎・役割の計算・数値問題,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-law-case-study,分野別対策,メンタルヘルス・マネジメント検定II種の基礎・役割の事例・ケース問題,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-law-past-question-focus,分野別対策,メンタルヘルス・マネジメント検定II種の基礎・役割の過去問での出題傾向,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-rights-basics,分野別対策,メンタルヘルス・マネジメント検定II種の職場環境・配慮の基礎の押さえ方,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-rights-frequent-topics,分野別対策,メンタルヘルス・マネジメント検定II種の職場環境・配慮の頻出論点,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-rights-calculation,分野別対策,メンタルヘルス・マネジメント検定II種の職場環境・配慮の計算・数値問題,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-rights-case-study,分野別対策,メンタルヘルス・マネジメント検定II種の職場環境・配慮の事例・ケース問題,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-rights-past-question-focus,分野別対策,メンタルヘルス・マネジメント検定II種の職場環境・配慮の過去問での出題傾向,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-limit-basics,分野別対策,メンタルヘルス・マネジメント検定II種の相談・連携・復職の基礎の押さえ方,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-limit-frequent-topics,分野別対策,メンタルヘルス・マネジメント検定II種の相談・連携・復職の頻出論点,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-limit-calculation,分野別対策,メンタルヘルス・マネジメント検定II種の相談・連携・復職の計算・数値問題,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-limit-case-study,分野別対策,メンタルヘルス・マネジメント検定II種の相談・連携・復職の事例・ケース問題,B,needs_rewrite,no,no,4,一人で診断,
mentalhealth-master,field-limit-past-question-focus,分野別対策,メンタルヘルス・マネジメント検定II種の相談・連携・復職の過去問での出題傾向,B,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,exam-overview,試験概要,危険物取扱者試験（乙種第4類）の概要と最初に確認するポイント,C,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,study-plan,学習計画,危険物取扱者試験（乙種第4類）の学習計画の立て方,B,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,past-question-strategy,過去問活用,危険物取扱者試験（乙種第4類）の実践演習・過去問の使い方,B,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,glossary-how-to,用語ハブ活用法,危険物取扱者試験（乙種第4類）の用語解説の活用法,C,needs_rewrite,no,no,5,の論点の一つです,
kikenbutsu-master,self-study-roadmap,独学対策,危険物取扱者試験（乙種第4類）を独学で進めるロードマップ,B,needs_rewrite,no,no,1,演習→用語解説→1週間後の解き直し,
kikenbutsu-master,official-info-sources,試験概要,危険物取扱者試験（乙種第4類）の公式情報の確認先と使い方,C,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,learning-app-guide,試験概要,乙4マスターの使い方（実践演習・用語・復習）,C,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,exam-purpose-and-career,試験概要,危険物取扱者試験（乙種第4類）の目的と取得後の活用イメージ,C,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,first-time-exam-guide,試験概要,危険物取扱者試験（乙種第4類）を初めて受験する人向けガイド,C,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,compare-similar-qualifications,試験概要,危険物取扱者 甲種・乙種・丙種の違い,C,needs_rewrite,no,no,4,一人で診断,
kikenbutsu-master,exam-eligibility,受験・申込,危険物取扱者試験（乙種第4類）の受験資格の確認方法,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,exemption-system,受験・申込,危険物取扱者試験（乙種第4類）の免除制度の概要,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,work-experience-requirement,受験・申込,危険物取扱者試験（乙種第4類）と実務経験・職務の関係,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,education-requirement,受験・申込,危険物取扱者試験（乙種第4類）の学歴要件の見方,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,concurrent-exam-rules,受験・申込,危険物取扱者と他資格の同時受験の注意点,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,exam-schedule,受験・申込,危険物取扱者試験（乙種第4類）の試験日程と年間スケジュール,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,exam-fees,受験・申込,危険物取扱者試験（乙種第4類）の受験料と支払い,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,exam-application-flow,受験・申込,危険物取扱者試験（乙種第4類）の申込手順,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,application-deadline-checklist,受験・申込,危険物取扱者試験（乙種第4類）の申込期限チェックリスト,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,exam-venue-and-region,受験・申込,危険物取扱者試験（乙種第4類）の会場・地域の選び方,A,ok,no,no,0,,
kikenbutsu-master,reschedule-and-absence,受験・申込,危険物取扱者試験（乙種第4類）の欠席・再受験の扱い,A,needs_rewrite,no,no,3,一人で診断,
kikenbutsu-master,exam-format-overview,出題・形式,危険物取扱者試験（乙種第4類）の試験形式の全体像,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,subject-breakdown,出題・形式,危険物取扱者試験（乙種第4類）（乙4）の出題科目と配分,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,cbt-computer-exam,出題・形式,危険物取扱者試験（乙種第4類）とCBT・マークシートの違い,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,written-essay-section,出題・形式,危険物取扱者試験（乙種第4類）に記述試験はあるか,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,time-limit-strategy,出題・形式,危険物取扱者試験（乙種第4類）の時間配分のコツ,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,exam-scope-overview,出題・形式,危険物取扱者試験（乙種第4類）（乙4）の出題範囲の全体像,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,syllabus-how-to-read,出題・形式,危険物乙4の出題範囲表の読み方,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,scope-revision-history,出題・形式,危険物取扱者試験（乙種第4類）の出題範囲の改定履歴の見方,C,needs_rewrite,no,no,6,の論点の一つです,
kikenbutsu-master,weight-by-topic,出題・形式,危険物取扱者試験（乙種第4類）の分野別の出題比重,C,needs_rewrite,no,no,6,の論点の一つです,
